Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
198.5934,323.3613,-317.8233,180.3771,291.6919,-289.0864,162.1015,260.0665,-260.3378,143.7672,228.4853,-231.5773,125.3747,196.9485,-202.8048,106.9241,165.456,-174.0201,88.4157,134.0079,-145.2232,69.8497,102.6042,-116.4143,51.2262,71.245,-87.5933,32.5452,39.9303,-58.7606,13.8066,8.66,-29.9162
198.5947,323.3563,-317.8493,180.3793,291.6882,-289.1105,162.1045,260.064,-260.3603,143.7707,228.4838,-231.5987,125.3784,196.9477,-202.8253,106.9279,165.4557,-174.0402,88.4194,134.0079,-145.2432,69.8531,102.6044,-116.4345,51.2291,71.2452,-87.614,32.5475,39.9304,-58.7819,13.8083,8.66,-29.9382
198.5959,323.3503,-317.8777,180.3813,291.6834,-289.1371,162.1071,260.0603,-260.3854,143.7739,228.481,-231.6226,125.3819,196.9457,-202.8483,106.9314,165.4543,-174.0626,88.4228,134.007,-145.2653,69.8563,102.6038,-116.4565,51.2319,71.2449,-87.6361,32.5499,39.9303,-58.8042,13.8103,8.66,-29.9607
198.5969,323.3433,-317.9076,180.383,291.6776,-289.1655,162.1094,260.0555,-260.4124,143.7766,228.4771,-231.6484,125.3849,196.9425,-202.8731,106.9345,165.4518,-174.0867,88.4259,134.0051,-145.2888,69.8592,102.6024,-116.4796,51.2346,71.244,-87.6589,32.5523,39.9298,-58.8268,13.8125,8.66,-29.983
198.5977,323.3357,-317.9383,180.3843,291.6708,-289.1948,162.1113,260.0496,-260.4405,143.7788,228.472,-231.6754,125.3873,196.9382,-202.8991,106.9372,165.4483,-174.1118,88.4286,134.0023,-145.3132,69.8618,102.6003,-116.5033,51.2371,71.2425,-87.6819,32.5547,39.929,-58.8491,13.8149,8.66,-30.0045
198.5983,323.3277,-317.9688,180.3853,291.6634,-289.2244,162.1126,260.0429,-260.469,143.7805,228.4661,-231.7028,125.3893,196.933,-202.9255,106.9392,165.4438,-174.1372,88.4307,133.9986,-145.3376,69.864,102.5975,-116.5268,51.2393,71.2406,-87.7044,32.557,39.928,-58.8704,13.8174,8.66,-30.0246
198.5987,323.3193,-317.9984,180.3859,291.6555,-289.2533,162.1135,260.0355,-260.4971,143.7816,228.4593,-231.7299,125.3906,196.927,-202.9516,106.9407,165.4386,-174.1622,88.4323,133.9943,-145.3616,69.8657,102.5941,-116.5495,51.2412,71.2382,-87.7258,32.5592,39.9268,-58.8903,13.82,8.66,-30.0427
198.5988,323.311,-318.0263,180.3861,291.6474,-289.2808,162.1138,260.0277,-260.524,143.7821,228.452,-231.756,125.3912,196.9203,-202.9768,106.9416,165.4327,-174.1862,88.4334,133.9893,-145.3843,69.867,102.5901,-116.5707,51.2428,71.2354,-87.7454,32.5613,39.9253,-58.908,13.8227,8.66,-30.0583
198.5986,323.3029,-318.0517,180.3858,291.6391,-289.3061,162.1135,260.0196,-260.549,143.7819,228.4443,-231.7803,125.3912,196.9132,-203.0002,106.9417,165.4264,-174.2085,88.4338,133.9838,-145.4052,69.8678,102.5858,-116.59,51.2441,71.2323,-87.7628,32.5631,39.9237,-58.9233,13.8254,8.66,-30.071
198.5982,323.2952,-318.0738,180.3851,291.6311,-289.3286,162.1127,260.0116,-260.5714,143.7811,228.4365,-231.8023,125.3905,196.9058,-203.0213,106.9413,165.4197,-174.2284,88.4336,133.9781,-145.4237,69.868,102.5812,-116.6068,51.2449,71.2291,-87.7775,32.5647,39.9219,-58.9355,13.828,8.66,-30.0805
198.5975,323.2882,-318.0922,180.384,291.6235,-289.3477,162.1114,260.0037,-260.5906,143.7797,228.4287,-231.8212,125.3892,196.8984,-203.0395,106.9402,165.4129,-174.2455,88.4329,133.9722,-145.4393,69.8678,102.5764,-116.6205,51.2454,71.2257,-87.7891,32.566,39.9201,-58.9445,13.8304,8.66,-30.0865
198.5966,323.282,-318.1064,180.3826,291.6165,-289.3628,162.1096,259.9963,-260.6061,143.7778,228.4212,-231.8366,125.3873,196.8911,-203.0543,106.9385,165.4062,-174.2593,88.4316,133.9663,-145.4516,69.8671,102.5716,-116.631,51.2454,71.2222,-87.7972,32.5671,39.9183,-58.95,13.8328,8.66,-30.0889
198.5955,323.2769,-318.1159,180.3808,291.6103,-289.3736,162.1074,259.9895,-260.6175,143.7754,228.4141,-231.8481,125.3849,196.8842,-203.0653,106.9363,165.3997,-174.2694,88.4299,133.9606,-145.4603,69.866,102.567,-116.6378,51.2451,71.2189,-87.8018,32.5679,39.9165,-58.9518,13.8349,8.66,-30.0876
198.5943,323.2728,-318.1205,180.3788,291.6052,-289.3797,162.1048,259.9835,-260.6245,143.7726,228.4078,-231.8553,125.3821,196.8779,-203.0723,106.9337,165.3937,-174.2756,88.4277,133.9553,-145.4651,69.8645,102.5626,-116.6408,51.2445,71.2157,-87.8026,32.5684,39.9148,-58.95,13.8367,8.66,-30.0827
198.593,323.2701,-318.1202,180.3766,291.6011,-289.3811,162.1021,259.9786,-260.6269,143.7695,228.4023,-231.8582,125.379,196.8723,-203.075,106.9308,165.3883,-174.2776,88.4252,133.9504,-145.466,69.8627,102.5586,-116.64,51.2436,71.2128,-87.7996,32.5686,39.9133,-58.9445,13.8383,8.66,-30.0744
198.5917,323.2686,-318.115,180.3743,291.5982,-289.3777,162.0992,259.9747,-260.6247,143.7662,228.3979,-231.8566,125.3757,196.8676,-203.0734,106.9277,165.3837,-174.2755,88.4225,133.9462,-145.4628,69.8606,102.555,-116.6354,51.2425,71.2102,-87.793,32.5686,39.9119,-58.9356,13.8396,8.66,-30.0628
198.5904,323.2685,-318.105,180.3721,291.5967,-289.3696,162.0963,259.9721,-260.618,143.763,228.3946,-231.8505,125.3723,196.8639,-203.0676,106.9244,165.3799,-174.2693,88.4197,133.9427,-145.4558,69.8584,102.5521,-116.6271,51.2412,71.2081,-87.783,32.5683,39.9107,-58.9235,13.8406,8.66,-30.0484
198.5892,323.2697,-318.0906,180.37,291.5965,-289.3571,162.0934,259.9708,-260.6069,143.7597,228.3924,-231.8403,125.3689,196.8613,-203.0577,106.9212,165.3772,-174.2593,88.4168,133.9401,-145.4452,69.8562,102.5498,-116.6154,51.2397,71.2064,-87.7699,32.5679,39.9098,-58.9087,13.8412,8.66,-30.0315
198.5882,323.2722,-318.0723,180.368,291.5976,-289.3407,162.0908,259.9707,-260.5919,143.7567,228.3916,-231.8262,125.3657,196.8599,-203.0441,106.9181,165.3755,-174.2457,88.414,133.9383,-145.4312,69.854,102.5483,-116.6006,51.2382,71.2052,-87.754,32.5672,39.9092,-58.8914,13.8415,8.66,-30.0127
198.5873,323.2759,-318.0505,180.3663,291.5999,-289.3207,162.0885,259.972,-260.5733,143.7539,228.392,-231.8087,125.3628,196.8596,-203.0272,106.9152,165.3749,-174.229,88.4115,133.9375,-145.4143,69.8518,102.5475,-116.5832,51.2367,71.2046,-87.7359,32.5665,39.9088,-58.8723,13.8416,8.66,-29.9925
198.5867,323.2806,-318.0259,180.3649,291.6034,-289.2978,162.0865,259.9745,-260.5518,143.7516,228.3936,-231.7882,125.3602,196.8606,-203.0074,106.9127,165.3754,-174.2096,88.4091,133.9377,-145.395,69.8499,102.5474,-116.5637,51.2353,71.2045,-87.716,32.5656,39.9087,-58.8519,13.8413,8.66,-29.9715
198.5863,323.2863,-317.9992,180.3638,291.608,-289.2726,162.0849,259.9781,-260.5279,143.7496,228.3964,-231.7654,125.3581,196.8627,-202.9854,106.9105,165.3769,-174.1881,88.4071,133.9388,-145.3738,69.8482,102.5482,-116.5427,51.2339,71.205,-87.6949,32.5647,39.909,-58.8307,13.8408,8.66,-29.9502
198.5861,323.2927,-317.9713,180.3631,291.6136,-289.246,162.0838,259.9828,-260.5025,143.7482,228.4003,-231.741,125.3565,196.8659,-202.9618,106.9089,165.3795,-174.1652,88.4056,133.9408,-145.3515,69.8468,102.5497,-116.5208,51.2328,71.2059,-87.6733,32.5638,39.9095,-58.8094,13.8401,8.66,-29.9293
198.5862,323.2996,-317.9429,180.3629,291.6198,-289.2187,162.0832,259.9884,-260.4761,143.7473,228.4052,-231.7156,125.3554,196.8701,-202.9373,106.9078,165.3829,-174.1415,88.4045,133.9436,-145.3285,69.8457,102.5518,-116.4985,51.2318,71.2074,-87.6518,32.5629,39.9102,-58.7886,13.8392,8.66,-29.9094
198.5866,323.3069,-317.9149,180.363,291.6267,-289.1914,162.083,259.9946,-260.4497,143.747,228.4108,-231.6901,125.355,196.8751,-202.9127,106.9072,165.3872,-174.1178,88.4038,133.9471,-145.3057,69.8451,102.5546,-116.4766,51.2311,71.2094,-87.6309,32.5621,39.9112,-58.7689,13.8382,8.66,-29.8909
198.5872,323.3144,-317.8881,180.3635,291.6338,-289.165,162.0834,260.0014,-260.4239,143.7472,228.4171,-231.6651,125.3551,196.8807,-202.8885,106.9072,165.3922,-174.0946,88.4037,133.9513,-145.2835,69.8448,102.5579,-116.4556,51.2307,71.2117,-87.6112,32.5614,39.9125,-58.7507,13.837,8.66,-29.8745
198.588,323.3217,-317.8632,180.3643,291.6412,-289.1402,162.0843,260.0086,-260.3996,143.748,228.4239,-231.6413,125.3558,196.8869,-202.8656,106.9078,165.3977,-174.0727,88.4041,133.956,-145.2628,69.845,102.5616,-116.4363,51.2306,71.2143,-87.5934,32.5609,39.9139,-58.7347,13.8359,8.66,-29.8606
198.5889,323.3288,-317.8409,180.3655,291.6485,-289.1178,162.0856,260.0158,-260.3773,143.7493,228.4308,-231.6195,125.357,196.8935,-202.8446,106.9089,165.4036,-174.0526,88.4051,133.961,-145.244,69.8457,102.5656,-116.419,51.2308,71.2172,-87.5779,32.5605,39.9154,-58.7212,13.8347,8.66,-29.8495
198.59,323.3354,-317.8219,180.367,291.6555,-289.0983,162.0873,260.023,-260.3577,143.7511,228.4379,-231.6003,125.3588,196.9002,-202.826,106.9105,165.4097,-174.035,88.4065,133.9663,-145.2277,69.8467,102.5699,-116.4043,51.2313,71.2202,-87.5651,32.5603,39.917,-58.7107,13.8337,8.66,-29.8415
198.5912,323.3413,-317.8067,180.3688,291.662,-289.0823,162.0894,260.0299,-260.3414,143.7534,228.4448,-231.5841,125.3611,196.9068,-202.8104,106.9127,165.4158,-174.0204,88.4083,133.9716,-145.2143,69.8482,102.5742,-116.3925,51.2322,71.2233,-87.5554,32.5604,39.9186,-58.7033,13.8327,8.66,-29.8369
198.5925,323.3464,-317.7957,180.3708,291.6679,-289.0702,162.0918,260.0362,-260.3288,143.7561,228.4513,-231.5715,125.3638,196.9132,-202.7981,106.9153,165.4218,-174.009,88.4106,133.9769,-145.2042,69.85,102.5785,-116.3841,51.2334,71.2264,-87.549,32.5607,39.9203,-58.6993,13.8319,8.66,-29.8357
198.5939,323.3504,-317.7892,180.3729,291.673,-289.0624,162.0945,260.042,-260.3203,143.759,228.4574,-231.5627,125.3669,196.9192,-202.7896,106.9182,165.4274,-174.0012,88.4133,133.9819,-145.1976,69.8522,102.5826,-116.3791,51.2348,71.2293,-87.5461,32.5613,39.9219,-58.6988,13.8313,8.66,-29.838
198.5953,323.3534,-317.7873,180.3752,291.6772,-289.059,162.0974,260.0469,-260.3159,143.7623,228.4627,-231.558,125.3702,196.9246,-202.7851,106.9215,165.4326,-173.9973,88.4163,133.9866,-145.1948,69.8546,102.5865,-116.3778,51.2366,71.2321,-87.5467,32.5621,39.9234,-58.7018,13.831,8.66,-29.8437
198.5968,323.3553,-317.7901,180.3776,291.6803,-289.0601,162.1004,260.0509,-260.316,143.7657,228.4672,-231.5575,125.3738,196.9293,-202.7845,106.9251,165.4372,-173.9972,88.4195,133.9908,-145.1957,69.8574,102.59,-116.3801,51.2386,71.2347,-87.5508,32.5631,39.9247,-58.7081,13.8309,8.66,-29.8525
198.5982,323.3559,-317.7975,180.38,291.6822,-289.0657,162.1035,260.0538,-260.3203,143.7693,228.4708,-231.5611,125.3776,196.9332,-202.788,106.9288,165.4411,-174.0011,88.423,133.9943,-145.2003,69.8603,102.593,-116.386,51.2408,71.2369,-87.5583,32.5644,39.9259,-58.7176,13.8311,8.66,-29.8643
198.5997,323.3552,-317.8092,180.3824,291.6829,-289.0755,162.1067,260.0556,-260.3288,143.7729,228.4733,-231.5688,125.3814,196.9361,-202.7954,106.9325,165.4441,-174.0086,88.4265,133.9972,-145.2085,69.8633,102.5954,-116.3952,51.2432,71.2387,-87.5689,32.5659,39.9269,-58.73,13.8316,8.66,-29.8787
198.6011,323.3534,-317.8249,180.3848,291.6824,-289.0893,162.1097,260.0562,-260.3412,143.7764,228.4747,-231.5803,125.3852,196.938,-202.8064,106.9363,165.4462,-174.0197,88.43,133.9993,-145.22,69.8665,102.5972,-116.4075,51.2456,71.24,-87.5823,32.5676,39.9276,-58.7448,13.8323,8.66,-29.8952
198.6024,323.3503,-317.8441,180.387,291.6808,-289.1067,162.1127,260.0556,-260.3571,143.7799,228.4749,-231.5952,125.3889,196.9388,-202.8208,106.94,165.4473,-174.0339,88.4335,134.0005,-145.2344,69.8696,102.5984,-116.4225,51.2482,71.2409,-87.5982,32.5695,39.9281,-58.7618,13.8334,8.66,-29.9135
198.6037,323.3462,-317.8663,180.3892,291.6779,-289.1271,162.1155,260.0538,-260.3761,143.7831,228.4739,-231.6132,125.3924,196.9385,-202.8381,106.9435,165.4474,-174.0508,88.4369,134.0008,-145.2514,69.8726,102.5988,-116.4397,51.2507,71.2413,-87.616,32.5714,39.9284,-58.7803,13.8347,8.66,-29.9328
198.6048,323.3411,-317.8908,180.3911,291.674,-289.15,162.118,260.0508,-260.3977,143.7861,228.4718,-231.6336,125.3956,196.937,-202.8578,106.9468,165.4465,-174.07,88.44,134.0003,-145.2704,69.8755,102.5985,-116.4588,51.2532,71.2412,-87.6353,32.5735,39.9283,-58.7999,13.8362,8.66,-29.9528
198.6058,323.3352,-317.917,180.3928,291.6691,-289.1747,162.1202,260.0468,-260.4211,143.7887,228.4687,-231.656,125.3984,196.9346,-202.8794,106.9497,165.4446,-174.091,88.4429,133.9989,-145.2909,69.8781,102.5975,-116.4791,51.2556,71.2405,-87.6554,32.5755,39.928,-58.82,13.838,8.66,-29.9728
198.6067,323.3286,-317.9441,180.3941,291.6633,-289.2006,162.1221,260.0419,-260.4459,143.7909,228.4645,-231.6797,125.4008,196.9311,-202.9022,106.9522,165.4418,-174.1131,88.4454,133.9967,-145.3124,69.8805,102.5959,-116.5,51.2579,71.2394,-87.6759,32.5776,39.9274,-58.8401,13.84,8.66,-29.9923
198.6073,323.3215,-317.9714,180.3952,291.6569,-289.2269,162.1235,260.0362,-260.4712,143.7926,228.4594,-231.7041,125.4027,196.9267,-202.9256,106.9543,165.4381,-174.1357,88.4474,133.9937,-145.3342,69.8826,102.5936,-116.5211,51.2599,71.2378,-87.6962,32.5796,39.9266,-58.8595,13.8421,8.66,-30.0108
198.6078,323.3142,-317.9981,180.3959,291.65,-289.2529,162.1244,260.0298,-260.4964,143.7937,228.4537,-231.7284,125.4041,196.9216,-202.949,106.9557,165.4337,-174.1582,88.449,133.99,-145.3558,69.8842,102.5907,-116.5416,51.2616,71.2358,-87.7157,32.5815,39.9255,-58.8778,13.8443,8.66,-30.0277
198.608,323.3067,-318.0236,180.3962,291.6427,-289.278,162.1249,260.0229,-260.5208,143.7944,228.4473,-231.7521,125.4049,196.9158,-202.9718,106.9567,165.4286,-174.18,88.4501,133.9858,-145.3765,69.8855,102.5873,-116.5611,51.2631,71.2334,-87.7338,32.5833,39.9243,-58.8944,13.8465,8.66,-30.0425
198.608,323.2994,-318.047,180.3961,291.6354,-289.3013,162.1249,260.0158,-260.5437,143.7944,228.4405,-231.7744,125.4051,196.9096,-202.9933,106.957,165.4231,-174.2004,88.4506,133.981,-145.3957,69.8862,102.5836,-116.579,51.2642,71.2308,-87.7502,32.5849,39.9229,-58.9089,13.8487,8.66,-30.0549
198.6077,323.2924,-318.0678,180.3957,291.6281,-289.3223,162.1243,260.0086,-260.5646,143.7939,228.4335,-231.7947,125.4046,196.9031,-203.0129,106.9568,165.4172,-174.219,88.4506,133.976,-145.4131,69.8866,102.5795,-116.5949,51.265,71.2279,-87.7642,32.5863,39.9213,-58.9208,13.8509,8.66,-30.0645
198.6072,323.2859,-318.0855,180.3948,291.6212,-289.3404,162.1233,260.0014,-260.5828,143.7929,228.4265,-231.8126,125.4037,196.8964,-203.0301,106.956,165.4112,-174.2353,88.4501,133.9707,-145.428,69.8865,102.5753,-116.6082,51.2654,71.2249,-87.7756,32.5874,39.9198,-58.93,13.853,8.66,-30.071
198.6065,323.28,-318.0995,180.3937,291.6147,-289.3552,162.1219,259.9947,-260.5978,143.7913,228.4197,-231.8275,125.4021,196.8899,-203.0444,106.9546,165.4051,-174.2487,88.4491,133.9655,-145.4401,69.8859,102.571,-116.6186,51.2655,71.2219,-87.784,32.5883,39.9181,-58.9361,13.855,8.66,-30.0744
198.6057,323.2751,-318.1094,180.3922,291.6089,-289.3662,162.12,259.9884,-260.6093,143.7893,228.4133,-231.839,125.4001,196.8836,-203.0555,106.9528,165.3992,-174.2589,88.4476,133.9603,-145.449,69.8849,102.5668,-116.6259,51.2652,71.2188,-87.7893,32.589,39.9165,-58.9389,13.8568,8.66,-30.0745
198.6046,323.2711,-318.1151,180.3905,291.604,-289.3732,162.1179,259.9828,-260.617,143.7869,228.4074,-231.8469,125.3977,196.8777,-203.0631,106.9506,165.3937,-174.2656,88.4457,133.9554,-145.4546,69.8836,102.5628,-116.6299,51.2647,71.2159,-87.7913,32.5894,39.915,-58.9385,13.8583,8.66,-30.0713
198.6035,323.2682,-318.1164,180.3886,291.5999,-289.3759,162.1155,259.978,-260.6206,143.7842,228.4022,-231.8508,125.395,196.8724,-203.0669,106.948,165.3887,-174.2688,88.4435,133.9509,-145.4567,69.882,102.559,-116.6304,51.2638,71.2132,-87.7899,32.5895,39.9135,-58.9348,13.8596,8.66,-30.065
198.6024,323.2665,-318.1133,180.3866,291.597,-289.3743,162.1129,259.9742,-260.6201,143.7814,228.3979,-231.8508,125.392,196.8679,-203.0668,106.9452,165.3843,-174.2683,88.4411,133.9469,-145.4552,69.8801,102.5557,-116.6275,51.2627,71.2108,-87.7852,32.5894,39.9122,-58.928,13.8607,8.66,-30.0558
198.6013,323.2659,-318.1058,180.3846,291.5952,-289.3686,162.1103,259.9714,-260.6154,143.7784,228.3945,-231.8468,125.389,196.8643,-203.063,106.9422,165.3806,-174.2641,88.4385,133.9435,-145.4502,69.8781,102.5529,-116.6213,51.2615,71.2087,-87.7774,32.5891,39.9111,-58.9183,13.8614,8.66,-30.0439
198.6002,323.2665,-318.0943,180.3827,291.5945,-289.3588,162.1078,259.9698,-260.6069,143.7755,228.3922,-231.839,125.3859,196.8616,-203.0554,106.9393,165.3778,-174.2563,88.4358,133.9409,-145.4418,69.876,102.5506,-116.6119,51.26,71.2071,-87.7667,32.5885,39.9102,-58.9059,13.8619,8.66,-30.0296
198.5992,323.2683,-318.0791,180.3809,291.5951,-289.3453,162.1053,259.9693,-260.5947,143.7726,228.391,-231.8276,125.3829,196.8599,-203.0444,106.9364,165.3759,-174.2453,88.4332,133.939,-145.4304,69.8738,102.549,-116.5997,51.2586,71.2058,-87.7534,32.5878,39.9095,-58.8913,13.8621,8.66,-30.0134
198.5984,323.2712,-318.0606,180.3792,291.5967,-289.3285,162.1031,259.97,-260.5792,143.77,228.3909,-231.813,125.3801,196.8593,-203.0303,106.9336,165.375,-174.2313,88.4307,133.9379,-145.4162,69.8717,102.548,-116.585,51.257,71.2051,-87.7379,32.587,39.9091,-58.8748,13.862,8.66,-29.9958
198.5977,323.2752,-318.0394,180.3778,291.5995,-289.3089,162.1011,259.9718,-260.5608,143.7677,228.392,-231.7956,125.3776,196.8598,-203.0135,106.9311,165.3751,-174.2148,88.4284,133.9378,-145.3997,69.8698,102.5477,-116.5683,51.2555,71.2048,-87.7207,32.586,39.9089,-58.857,13.8617,8.66,-29.9773
198.5972,323.2799,-318.0162,180.3767,291.6033,-289.287,162.0995,259.9747,-260.5402,143.7657,228.3941,-231.7759,125.3755,196.8613,-202.9945,106.929,165.3761,-174.1963,88.4264,133.9384,-145.3813,69.868,102.5481,-116.5499,51.2541,71.205,-87.7022,32.585,39.909,-58.8383,13.8611,8.66,-29.9584
198.597,323.2854,-317.9915,180.3759,291.6079,-289.2636,162.0983,259.9785,-260.5178,143.7642,228.3972,-231.7545,125.3738,196.8638,-202.9739,106.9272,165.378,-174.1762,88.4247,133.9399,-145.3617,69.8665,102.5492,-116.5306,51.2528,71.2057,-87.683,32.584,39.9094,-58.8193,13.8602,8.66,-29.9395
198.597,323.2915,-317.9661,180.3755,291.6133,-289.2392,162.0975,259.9832,-260.4944,143.7631,228.4012,-231.732,125.3725,196.8671,-202.9522,106.9259,165.3808,-174.1552,88.4234,133.9421,-145.3413,69.8653,102.5509,-116.5107,51.2517,71.2069,-87.6637,32.583,39.91,-58.8005,13.8592,8.66,-29.9214
198.5972,323.298,-317.9407,180.3754,291.6192,-289.2147,162.0972,259.9886,-260.4707,143.7626,228.406,-231.7091,125.3718,196.8713,-202.9301,106.9251,165.3844,-174.1339,88.4225,133.9451,-145.3208,69.8644,102.5532,-116.4909,51.2508,71.2085,-87.6447,32.582,39.9108,-58.7824,13.8581,8.66,-29.9044
198.5976,323.3046,-317.9162,180.3757,291.6256,-289.1906,162.0972,259.9945,-260.4473,143.7625,228.4115,-231.6864,125.3716,196.8762,-202.9082,106.9247,165.3886,-174.1129,88.4221,133.9486,-145.3006,69.8638,102.5559,-116.4718,51.2501,71.2104,-87.6267,32.5811,39.9118,-58.7656,13.8569,8.66,-29.889
198.5982,323.3113,-317.8931,180.3763,291.6321,-289.1677,162.0978,260.0008,-260.4249,143.7629,228.4174,-231.6646,125.3719,196.8816,-202.8872,106.9249,165.3934,-174.0927,88.4221,133.9526,-145.2816,69.8637,102.5591,-116.4539,51.2497,71.2127,-87.6101,32.5803,39.913,-58.7506,13.8556,8.66,-29.8757
198.5989,323.3177,-317.8721,180.3771,291.6387,-289.1467,162.0987,260.0073,-260.4041,143.7638,228.4236,-231.6444,125.3727,196.8873,-202.8676,106.9256,165.3985,-174.0741,88.4226,133.957,-145.264,69.8639,102.5626,-116.4377,51.2496,71.2152,-87.5954,32.5797,39.9144,-58.7376,13.8543,8.66,-29.8647
198.5998,323.3238,-317.8538,180.3783,291.6451,-289.1281,162.1,260.0138,-260.3855,143.7651,228.4299,-231.6261,125.374,196.8933,-202.8501,106.9267,165.4039,-174.0574,88.4235,133.9617,-145.2485,69.8645,102.5664,-116.4236,51.2497,71.2178,-87.583,32.5793,39.9158,-58.7271,13.8531,8.66,-29.8565
198.6008,323.3294,-317.8387,180.3797,291.6512,-289.1124,162.1017,260.0201,-260.3697,143.7669,228.4361,-231.6105,125.3757,196.8993,-202.835,106.9283,165.4094,-174.0432,88.4249,133.9665,-145.2354,69.8655,102.5702,-116.412,51.2502,71.2206,-87.5732,32.579,39.9172,-58.7194,13.8519,8.66,-29.8513
198.6019,323.3343,-317.8273,180.3814,291.6567,-289.1001,162.1036,260.026,-260.357,143.769,228.4421,-231.5979,125.3779,196.9051,-202.8227,106.9303,165.4148,-174.0318,88.4266,133.9712,-145.2252,69.8668,102.5741,-116.4032,51.2509,71.2233,-87.5663,32.579,39.9187,-58.7147,13.8509,8.66,-29.849
198.6031,323.3383,-317.8197,180.3832,291.6616,-289.0915,162.1059,260.0314,-260.3478,143.7715,228.4478,-231.5886,125.3804,196.9107,-202.8138,106.9327,165.42,-174.0235,88.4287,133.9758,-145.218,69.8684,102.5779,-116.3976,51.2519,71.226,-87.5624,32.5791,39.9202,-58.713,13.85,8.66,-29.8499
198.6043,323.3414,-317.8163,180.3851,291.6657,-289.0868,162.1083,260.0361,-260.3423,143.7742,228.4528,-231.5828,125.3832,196.9157,-202.8082,106.9354,165.4249,-174.0186,88.4311,133.9801,-145.2141,69.8703,102.5814,-116.3951,51.2531,71.2286,-87.5617,32.5795,39.9215,-58.7145,13.8493,8.66,-29.8538
198.6055,323.3435,-317.817,180.3871,291.6689,-289.0861,162.1109,260.0401,-260.3407,143.7771,228.4572,-231.5808,125.3862,196.9202,-202.8062,106.9383,165.4292,-174.0171,88.4337,133.9841,-145.2136,69.8725,102.5847,-116.3958,51.2546,71.231,-87.5642,32.5801,39.9228,-58.719,13.8489,8.66,-29.8606
198.6068,323.3445,-317.8218,180.3892,291.671,-289.0894,162.1135,260.0431,-260.343,143.7801,228.4607,-231.5825,125.3894,196.924,-202.8079,106.9414,165.4329,-174.0191,88.4366,133.9875,-145.2164,69.8748,102.5876,-116.3998,51.2563,71.2331,-87.5697,32.5809,39.9239,-58.7264,13.8487,8.66,-29.8702
198.608,323.3444,-317.8306,180.3913,291.6722,-289.0965,162.1163,260.0451,-260.349,143.7832,228.4634,-231.5878,125.3926,196.927,-202.813,106.9446,165.436,-174.0245,88.4395,133.9903,-145.2224,69.8773,102.5899,-116.4068,51.2581,71.2348,-87.5781,32.582,39.9249,-58.7364,13.8487,8.66,-29.8822
198.6092,323.3433,-317.8431,180.3934,291.6722,-289.1074,162.1189,260.0461,-260.3586,143.7863,228.465,-231.5967,125.3959,196.9291,-202.8215,106.9479,165.4382,-174.0331,88.4425,133.9924,-145.2314,69.8799,102.5918,-116.4167,51.2601,71.2362,-87.5891,32.5832,39.9256,-58.7488,13.849,8.66,-29.8962
198.6104,323.341,-317.8589,180.3954,291.6712,-289.1215,162.1215,260.046,-260.3715,143.7893,228.4657,-231.6087,125.3991,196.9302,-202.8331,106.951,165.4396,-174.0446,88.4455,133.9939,-145.2433,69.8824,102.5931,-116.4291,51.2621,71.2372,-87.6024,32.5845,39.9262,-58.7633,13.8496,8.66,-29.912
198.6115,323.3378,-317.8776,180.3972,291.6691,-289.1386,162.124,260.0449,-260.3873,143.7922,228.4653,-231.6236,125.4021,196.9303,-202.8475,106.9541,165.44,-174.0588,88.4483,133.9945,-145.2575,69.885,102.5937,-116.4438,51.2642,71.2377,-87.6176,32.5859,39.9265,-58.7793,13.8504,8.66,-29.9289
