Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz,Node11px,Node11py,Node11pz,Node12px,Node12py,Node12pz,Node13px,Node13py,Node13pz,Node14px,Node14py,Node14pz,Node15px,Node15py,Node15pz,Node16px,Node16py,Node16pz,Node17px,Node17py,Node17pz,Node18px,Node18py,Node18pz,Node19px,Node19py,Node19pz,Node20px,Node20py,Node20pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
400,692.82,-400,389.8285,673.2977,-400.0055,379.6157,653.797,-400.0056,369.3617,634.318,-400.0056,359.0668,614.8605,-400.0056,348.7311,595.4246,-400.0056,338.3549,576.0103,-400.0056,327.9382,556.6178,-400.0056,317.4811,537.2469,-400.0055,306.9838,517.8979,-400.0041,296.4481,498.5742,-399.5836,285.9148,479.3504,-397.5647,275.4384,460.3249,-393.9782,265.0696,441.5879,-388.8778,254.8534,423.2183,-382.3363,244.8275,405.2807,-374.4403,235.022,387.8253,-365.2859,225.4593,370.888,-354.9737,216.1546,354.4915,-343.6046,207.1168,338.6469,-331.2771,198.3495,323.3557,-318.0846
400,692.82,-400,389.8289,673.2975,-400.0055,379.6165,653.7966,-400.0056,369.363,634.3172,-400.0056,359.0685,614.8595,-400.0056,348.7332,595.4234,-400.0056,338.3572,576.009,-400.0056,327.9406,556.6163,-400.0056,317.4836,537.2454,-400.0055,306.9861,517.8964,-400.0041,296.4502,498.5732,-399.5708,285.9169,479.3504,-397.5417,275.4404,460.3264,-393.9476,265.0713,441.5909,-388.8423,254.8546,423.2224,-382.2981,244.8278,405.2856,-374.4015,235.0212,387.8304,-365.248,225.4571,370.8926,-354.9379,216.1508,354.4949,-343.5718,207.1114,338.6486,-331.2475,198.3426,323.3553,-318.0585
400,692.82,-400,389.8293,673.2973,-400.0055,379.6173,653.7961,-400.0056,369.3641,634.3166,-400.0056,359.0699,614.8587,-400.0056,348.7349,595.4224,-400.0056,338.359,576.0079,-400.0056,327.9425,556.6152,-400.0056,317.4854,537.2444,-400.0055,306.9876,517.8955,-400.004,296.4515,498.5727,-399.5562,285.918,479.3512,-397.5149,275.4415,460.329,-393.9113,265.0724,441.5954,-388.799,254.8553,423.2287,-382.2504,244.828,405.2931,-374.3516,235.0204,387.8386,-365.1979,225.4551,370.9007,-354.8889,216.1475,354.5023,-343.5249,207.1066,338.6545,-331.2036,198.3362,323.3592,-318.0179
400,692.82,-400,389.8296,673.2971,-400.0055,379.6178,653.7958,-400.0056,369.3649,634.3161,-400.0056,359.071,614.858,-400.0056,348.7361,595.4217,-400.0056,338.3603,576.0071,-400.0056,327.9438,556.6144,-400.0056,317.4864,537.2437,-400.0055,306.9883,517.895,-400.004,296.4518,498.5728,-399.5403,285.9183,479.3528,-397.4852,275.4419,460.3326,-393.8703,265.0728,441.6014,-388.7495,254.8556,423.2368,-382.1948,244.8279,405.303,-374.2923,235.0197,387.8497,-365.137,225.4535,370.9123,-354.8281,216.1447,354.5135,-343.4655,207.1025,338.6645,-331.1467,198.3308,323.3673,-317.964
400,692.82,-400,389.8298,673.297,-400.0055,379.6182,653.7956,-400.0056,369.3655,634.3158,-400.0056,359.0717,614.8576,-400.0056,348.7369,595.4212,-400.0056,338.361,576.0067,-400.0056,327.9443,556.6141,-400.0056,317.4866,537.2435,-400.0055,306.9881,517.895,-400.0039,296.4511,498.5734,-399.5234,285.9176,479.355,-397.4534,275.4413,460.3371,-393.826,265.0725,441.6085,-388.695,254.8554,423.2466,-382.1329,244.8276,405.315,-374.2254,235.0191,387.8633,-365.0672,225.4523,370.9268,-354.7575,216.1426,354.528,-343.3956,207.0994,338.6782,-331.0786,198.3265,323.3793,-317.8986
400,692.82,-400,389.8299,673.2969,-400.0055,379.6184,653.7954,-400.0056,369.3658,634.3156,-400.0056,359.072,614.8574,-400.0056,348.7371,595.4211,-400.0056,338.3611,576.0066,-400.0056,327.9441,556.6141,-400.0056,317.4861,537.2437,-400.0055,306.987,517.8955,-400.0038,296.4496,498.5746,-399.5061,285.916,479.3579,-397.4205,275.44,460.3425,-393.7795,265.0715,441.6167,-388.6374,254.8548,423.2577,-382.0666,244.8272,405.3287,-374.1529,235.0187,387.879,-364.9908,225.4516,370.9437,-354.6792,216.1414,354.5454,-343.3172,207.0973,338.695,-331.0015,198.3234,323.3947,-317.8239
400,692.82,-400,389.8299,673.2969,-400.0055,379.6184,653.7954,-400.0056,369.3657,634.3156,-400.0056,359.0719,614.8575,-400.0056,348.7368,595.4212,-400.0056,338.3606,576.0068,-400.0056,327.9432,556.6145,-400.0056,317.4847,537.2444,-400.0055,306.9851,517.8965,-400.0038,296.4471,498.5763,-399.489,285.9135,479.3614,-397.3874,275.4378,460.3485,-393.7323,265.0699,441.6257,-388.5782,254.8537,423.2697,-381.9978,244.8267,405.3436,-374.077,235.0185,387.8963,-364.9101,225.4514,370.9627,-354.5957,216.141,354.565,-343.2329,207.0964,338.7145,-330.9178,198.3216,323.413,-317.742
400,692.82,-400,389.8298,673.297,-400.0055,379.6182,653.7956,-400.0056,369.3654,634.3158,-400.0056,359.0713,614.8578,-400.0056,348.736,595.4216,-400.0056,338.3594,576.0075,-400.0056,327.9416,556.6154,-400.0056,317.4826,537.2455,-400.0055,306.9823,517.898,-400.0037,296.4439,498.5785,-399.4723,285.9103,479.3653,-397.3551,275.4349,460.3549,-393.6856,265.0676,441.6352,-388.5192,254.8523,423.2825,-381.9286,244.826,405.3594,-373.9999,235.0183,387.9147,-364.8274,225.4517,370.9829,-354.5096,216.1413,354.5863,-343.1451,207.0964,338.7359,-330.8301,198.3211,323.4336,-317.6557
400,692.82,-400,389.8296,673.2971,-400.0055,379.6178,653.7958,-400.0056,369.3647,634.3161,-400.0056,359.0704,614.8583,-400.0056,348.7347,595.4223,-400.0056,338.3577,576.0084,-400.0056,327.9394,556.6166,-400.0056,317.4798,537.247,-400.0055,306.9789,517.8998,-400.0037,296.44,498.581,-399.4567,285.9063,479.3695,-397.3243,275.4314,460.3616,-393.6408,265.0648,441.645,-388.462,254.8504,423.2955,-381.8609,244.8251,405.3756,-373.9239,235.0183,387.9336,-364.7452,225.4522,371.004,-354.4234,216.1422,354.6087,-343.0567,207.0974,338.7587,-330.7411,198.3218,323.4558,-317.5676
400,692.82,-400,389.8293,673.2973,-400.0055,379.6172,653.7961,-400.0056,369.3638,634.3166,-400.0056,359.069,614.859,-400.0056,348.7329,595.4233,-400.0056,338.3555,576.0096,-400.0056,327.9366,556.6181,-400.0056,317.4765,537.2489,-400.0055,306.9749,517.902,-400.0036,296.4355,498.5839,-399.4426,285.9018,479.374,-397.2961,275.4273,460.3685,-393.5993,265.0615,441.6547,-388.4083,254.8481,423.3084,-381.7968,244.8239,405.3917,-373.8512,235.0182,387.9525,-364.6661,225.453,371.0252,-354.3397,216.1436,354.6314,-342.9703,207.0991,338.7821,-330.6536,198.3235,323.479,-317.4803
400,692.82,-400,389.8289,673.2975,-400.0055,379.6165,653.7965,-400.0056,369.3626,634.3173,-400.0056,359.0674,614.8599,-400.0056,348.7308,595.4245,-400.0056,338.3528,576.0111,-400.0056,327.9334,556.6199,-400.0056,317.4726,537.251,-400.0055,306.9705,517.9045,-400.0036,296.4306,498.587,-399.4303,285.8968,479.3785,-397.2713,275.4228,460.3752,-393.5621,265.0578,441.6642,-388.3596,254.8455,423.3209,-381.738,244.8225,405.4073,-373.784,235.018,387.9709,-364.5922,225.4539,371.046,-354.261,216.1453,354.6539,-342.8885,207.1014,338.8055,-330.5702,198.326,323.5026,-317.3966
400,692.82,-400,389.8285,673.2977,-400.0055,379.6156,653.797,-400.0056,369.3612,634.318,-400.0056,359.0655,614.8609,-400.0056,348.7283,595.4258,-400.0056,338.3498,576.0128,-400.0056,327.9298,556.6219,-400.0056,317.4684,537.2534,-400.0055,306.9656,517.9072,-400.0035,296.4253,498.5903,-399.4204,285.8915,479.3831,-397.2505,275.4179,460.3816,-393.5304,265.0537,441.6731,-388.3175,254.8425,423.3326,-381.6865,244.8207,405.4219,-373.7244,235.0176,387.9883,-364.526,225.4547,371.0657,-354.1897,216.1472,354.6755,-342.8137,207.104,338.8283,-330.4934,198.3291,323.5258,-317.319
400,692.82,-400,389.828,673.2979,-400.0055,379.6146,653.7975,-400.0056,369.3597,634.3189,-400.0056,359.0634,614.8621,-400.0056,348.7257,595.4273,-400.0056,338.3465,576.0146,-400.0056,327.9259,556.6241,-400.0056,317.4639,537.2559,-400.0055,306.9606,517.91,-400.0035,296.4198,498.5936,-399.4129,285.886,479.3874,-397.2345,275.4127,460.3876,-393.5052,265.0493,441.6812,-388.2833,254.8391,423.3432,-381.6437,244.8187,405.4351,-373.674,235.0169,388.0042,-364.4693,225.4553,371.0839,-354.1279,216.149,354.6956,-342.7483,207.1068,338.8497,-330.4255,198.3326,323.548,-317.2498
400,692.82,-400,389.8275,673.2982,-400.0055,379.6136,653.7981,-400.0056,369.3581,634.3198,-400.0056,359.0612,614.8633,-400.0056,348.7229,595.4289,-400.0056,338.3431,576.0165,-400.0056,327.9219,556.6264,-400.0056,317.4593,537.2585,-400.0055,306.9555,517.9129,-400.0035,296.4143,498.5969,-399.4083,285.8804,479.3914,-397.2237,275.4074,460.3929,-393.4873,265.0446,441.6882,-388.2579,254.8355,423.3524,-381.611,244.8163,405.4467,-373.6345,235.0158,388.0181,-364.4238,225.4557,371.1001,-354.0776,216.1507,354.7137,-342.694,207.1096,338.8694,-330.3685,198.3364,323.5686,-317.191
400,692.82,-400,389.827,673.2985,-400.0055,379.6125,653.7987,-400.0056,369.3565,634.3207,-400.0056,359.059,614.8646,-400.0056,348.72,595.4305,-400.0056,338.3396,576.0185,-400.0056,327.9178,556.6286,-400.0056,317.4547,537.2611,-400.0055,306.9504,517.9158,-400.0035,296.4089,498.6,-399.4067,285.8748,479.3951,-397.2186,275.4021,460.3974,-393.4774,265.0399,441.694,-388.2422,254.8317,423.3599,-381.5893,244.8136,405.4561,-373.607,235.0145,388.0296,-364.391,225.4558,371.1137,-354.04,216.1521,354.7293,-342.6527,207.1124,338.8866,-330.324,198.3403,323.5871,-317.1443
400,692.82,-400,389.8265,673.2988,-400.0055,379.6114,653.7993,-400.0056,369.3548,634.3217,-400.0056,359.0567,614.8659,-400.0056,348.7171,595.4321,-400.0056,338.3362,576.0204,-400.0056,327.9139,556.6309,-400.0056,317.4503,537.2636,-400.0055,306.9456,517.9186,-400.0035,296.4037,498.603,-399.4082,285.8695,479.3982,-397.2193,275.3969,460.401,-393.4756,265.0351,441.6984,-388.2368,254.8277,423.3654,-381.5795,244.8107,405.4632,-373.5925,235.0129,388.0385,-364.3718,225.4555,371.1245,-354.0165,216.1533,354.7419,-342.6253,207.115,338.901,-330.2935,198.3443,323.603,-317.1112
400,692.82,-400,389.826,673.2991,-400.0055,379.6104,653.7999,-400.0056,369.3532,634.3226,-400.0056,359.0545,614.8671,-400.0056,348.7144,595.4337,-400.0056,338.3329,576.0223,-400.0056,327.9101,556.6331,-400.0056,317.4461,537.266,-400.0055,306.941,517.9212,-400.0035,296.3989,498.6056,-399.4127,285.8645,479.4008,-397.226,275.3919,460.4035,-393.4824,265.0305,441.7012,-388.242,254.8237,423.3689,-381.5819,244.8077,405.4678,-373.5914,235.011,388.0445,-364.3668,225.455,371.132,-354.0077,216.1543,354.7512,-342.6129,207.1175,338.912,-330.2777,198.3483,323.6157,-317.0925
400,692.82,-400,389.8256,673.2993,-400.0055,379.6095,653.8005,-400.0056,369.3517,634.3234,-400.0056,359.0525,614.8683,-400.0056,348.7118,595.4352,-400.0056,338.3298,576.0241,-400.0056,327.9066,556.6351,-400.0056,317.4422,537.2683,-400.0055,306.9369,517.9236,-400.0035,296.3946,498.6079,-399.4203,285.86,479.4027,-397.2384,275.3873,460.4049,-393.4974,265.0262,441.7024,-388.2575,254.8199,423.3702,-381.5965,244.8046,405.4696,-373.6038,235.0091,388.0472,-364.3763,225.4544,371.1361,-354.0139,216.1552,354.7569,-342.6156,207.1199,338.9195,-330.2771,198.3523,323.625,-317.0887
400,692.82,-400,389.8252,673.2996,-400.0055,379.6086,653.801,-400.0056,369.3504,634.3242,-400.0056,359.0507,614.8694,-400.0056,348.7095,595.4365,-400.0056,338.3271,576.0257,-400.0056,327.9035,556.6369,-400.0056,317.4389,537.2703,-400.0055,306.9334,517.9257,-400.0036,296.3909,498.6098,-399.4306,285.8561,479.4038,-397.2564,275.3833,460.4052,-393.5203,265.0222,441.7019,-388.2832,254.8163,423.3693,-381.6229,244.8018,405.4686,-373.6294,235.0072,388.0468,-364.4,225.4538,371.1366,-354.0349,216.156,354.7588,-342.6335,207.1223,338.923,-330.2916,198.3564,323.6305,-317.1
400,692.82,-400,389.8248,673.2998,-400.0055,379.6078,653.8014,-400.0056,369.3492,634.3249,-400.0056,359.0491,614.8703,-400.0056,348.7075,595.4377,-400.0056,338.3247,576.0271,-400.0056,327.9008,556.6385,-400.0056,317.436,537.2719,-400.0055,306.9305,517.9275,-400.0036,296.3879,498.6113,-399.4435,285.853,479.4043,-397.2793,275.38,460.4043,-393.5506,265.0189,441.6997,-388.3183,254.8132,423.366,-381.6604,244.7993,405.4649,-373.6675,235.0056,388.043,-364.4373,225.4533,371.1335,-354.0702,216.1569,354.7568,-342.666,207.1248,338.9226,-330.321,198.3607,323.6321,-317.1259
400,692.82,-400,389.8245,673.3,-400.0055,379.6072,653.8018,-400.0056,369.3482,634.3255,-400.0056,359.0477,614.8711,-400.0056,348.7059,595.4387,-400.0056,338.3228,576.0282,-400.0056,327.8987,556.6398,-400.0056,317.4338,537.2733,-400.0055,306.9283,517.9288,-400.0037,296.3858,498.6122,-399.4586,285.8507,479.4039,-397.3067,275.3775,460.4022,-393.5875,265.0163,441.6958,-388.3618,254.8108,423.3606,-381.7081,244.7972,405.4583,-373.7172,235.0043,388.036,-364.4871,225.4531,371.1267,-354.1187,216.158,354.7508,-342.7123,207.1275,338.9182,-330.3642,198.3651,323.6296,-317.1657
400,692.82,-400,389.8243,673.3001,-400.0055,379.6067,653.8021,-400.0056,369.3475,634.3259,-400.0056,359.0467,614.8717,-400.0056,348.7046,595.4394,-400.0056,338.3213,576.0291,-400.0056,327.8972,556.6407,-400.0056,317.4323,537.2743,-400.0055,306.927,517.9297,-400.0037,296.3846,498.6125,-399.4754,285.8493,479.4028,-397.3378,275.3759,460.399,-393.6299,265.0146,441.6904,-388.4127,254.8091,423.3531,-381.7647,244.7959,405.4493,-373.777,235.0035,388.026,-364.5481,225.4533,371.1165,-354.1792,216.1595,354.7412,-342.7709,207.1305,338.9098,-330.4202,198.3698,323.6232,-317.2183
400,692.82,-400,389.8241,673.3002,-400.0055,379.6064,653.8023,-400.0056,369.3469,634.3263,-400.0056,359.046,614.8722,-400.0056,348.7037,595.44,-400.0056,338.3204,576.0297,-400.0056,327.8962,556.6413,-400.0056,317.4315,537.2748,-400.0055,306.9265,517.9301,-400.0038,296.3844,498.6123,-399.4937,285.849,479.4009,-397.3718,275.3754,460.3948,-393.6768,265.0138,441.6835,-388.4695,254.8083,423.3437,-381.8286,244.7952,405.4378,-373.8454,235.0034,388.0131,-364.6186,225.454,371.103,-354.25,216.1613,354.728,-342.8404,207.1338,338.8977,-330.4873,198.3747,323.6129,-317.2822
400,692.82,-400,389.8241,673.3002,-400.0055,379.6062,653.8024,-400.0056,369.3466,634.3265,-400.0056,359.0456,614.8724,-400.0056,348.7033,595.4403,-400.0056,338.32,576.03,-400.0056,327.896,556.6416,-400.0056,317.4315,537.2749,-400.0055,306.9269,517.93,-400.0039,296.3852,498.6115,-399.5128,285.8498,479.3983,-397.4077,275.3759,460.3896,-393.7269,265.0141,441.6753,-388.5308,254.8084,423.3327,-381.8982,244.7955,405.4242,-373.9205,235.004,387.9978,-364.6967,225.4553,371.0867,-354.3291,216.1636,354.7116,-342.9189,207.1373,338.8821,-330.5637,198.3798,323.599,-317.3558
400,692.82,-400,389.8241,673.3003,-400.0055,379.6062,653.8024,-400.0056,369.3466,634.3265,-400.0056,359.0456,614.8725,-400.0056,348.7033,595.4403,-400.0056,338.3202,576.03,-400.0056,327.8964,556.6414,-400.0056,317.4323,537.2746,-400.0055,306.9283,517.9294,-400.0039,296.387,498.6102,-399.5323,285.8517,479.395,-397.4447,275.3776,460.3835,-393.7788,265.0155,441.6661,-388.5949,254.8096,423.3202,-381.9715,244.7965,405.409,-374.0003,235.0053,387.9803,-364.7804,225.4571,371.0679,-354.4145,216.1663,354.6924,-343.0042,207.1412,338.8635,-330.6475,198.3849,323.5819,-317.4369
400,692.82,-400,389.8241,673.3002,-400.0055,379.6063,653.8024,-400.0056,369.3468,634.3264,-400.0056,359.0459,614.8723,-400.0056,348.7038,595.4401,-400.0056,338.321,576.0296,-400.0056,327.8975,556.6409,-400.0056,317.434,537.2738,-400.0055,306.9305,517.9282,-400.004,296.3899,498.6082,-399.5515,285.8547,479.3911,-397.4816,275.3804,460.3768,-393.8312,265.0179,441.656,-388.6601,254.8117,423.3067,-382.0467,244.7985,405.3923,-374.0827,235.0073,387.9612,-364.8675,225.4595,371.0471,-354.504,216.1694,354.6709,-343.0942,207.1451,338.8423,-330.7364,198.3901,323.562,-317.5236
400,692.82,-400,389.8243,673.3002,-400.0055,379.6066,653.8022,-400.0056,369.3473,634.3262,-400.0056,359.0466,614.872,-400.0056,348.7048,595.4396,-400.0056,338.3223,576.0289,-400.0056,327.8994,556.6399,-400.0056,317.4364,537.2725,-400.0055,306.9337,517.9266,-400.0041,296.3937,498.6058,-399.5701,285.8587,479.3867,-397.5176,275.3843,460.3695,-393.8826,265.0214,441.6453,-388.7246,254.8147,423.2925,-382.1218,244.8012,405.3748,-374.1656,235.01,387.9409,-364.9557,225.4623,371.0249,-354.5952,216.1727,354.6477,-343.1864,207.1492,338.8191,-330.8282,198.3951,323.5397,-317.6136
400,692.82,-400,389.8245,673.3,-400.0055,379.6071,653.802,-400.0056,369.348,634.3258,-400.0056,359.0477,614.8714,-400.0056,348.7063,595.4388,-400.0056,338.3243,576.0279,-400.0056,327.9019,556.6386,-400.0056,317.4396,537.2708,-400.0055,306.9377,517.9244,-400.0041,296.3985,498.6029,-399.5876,285.8637,479.3819,-397.5516,275.3891,460.3619,-393.9317,265.0258,441.6343,-388.7869,254.8186,423.2779,-382.1947,244.8047,405.3569,-374.2468,235.0132,387.9201,-365.0427,225.4655,371.0019,-354.6858,216.1761,354.6234,-343.2786,207.1531,338.7945,-330.9204,198.3998,323.5158,-317.7046
400,692.82,-400,389.8248,673.2999,-400.0055,379.6077,653.8017,-400.0056,369.349,634.3253,-400.0056,359.0491,614.8707,-400.0056,348.7082,595.4378,-400.0056,338.3267,576.0265,-400.0056,327.9051,556.6369,-400.0056,317.4435,537.2687,-400.0055,306.9425,517.9218,-400.0042,296.404,498.5995,-399.6034,285.8695,479.3767,-397.5828,275.3947,460.3541,-393.9773,265.031,441.6233,-388.8451,254.8233,423.2634,-382.2637,244.8087,405.3389,-374.3242,235.0168,387.8991,-365.1263,225.4688,370.9786,-354.7735,216.1794,354.5986,-343.3685,207.1567,338.7691,-331.0108,198.4039,323.4907,-317.7942
400,692.82,-400,389.8252,673.2997,-400.0055,379.6085,653.8012,-400.0056,369.3502,634.3246,-400.0056,359.0508,614.8697,-400.0056,348.7105,595.4365,-400.0056,338.3297,576.0249,-400.0056,327.9088,556.6348,-400.0056,317.4481,537.2662,-400.0055,306.9479,517.9189,-400.0042,296.4102,498.5959,-399.6171,285.876,479.3715,-397.6103,275.4011,460.3464,-394.018,265.0369,441.6126,-388.8979,254.8285,423.2493,-382.3269,244.8132,405.3215,-374.3958,235.0206,387.8786,-365.2044,225.4722,370.9556,-354.856,216.1826,354.5739,-343.4537,207.1599,338.7435,-331.0971,198.4074,323.4651,-317.8803
400,692.82,-400,389.8256,673.2994,-400.0055,379.6094,653.8007,-400.0056,369.3517,634.3238,-400.0056,359.0529,614.8686,-400.0056,348.7133,595.435,-400.0056,338.3332,576.023,-400.0056,327.9131,556.6325,-400.0056,317.4532,537.2634,-400.0055,306.9538,517.9156,-400.0043,296.4169,498.5919,-399.6285,285.883,479.3661,-397.6336,275.408,460.3389,-394.053,265.0433,441.6024,-388.9439,254.8341,423.236,-382.3827,244.818,405.305,-374.4598,235.0246,387.8591,-365.2749,225.4756,370.9336,-354.9313,216.1854,354.5499,-343.5321,207.1625,338.7184,-331.1771,198.41,323.4397,-317.9607
400,692.82,-400,389.8261,673.2992,-400.0055,379.6105,653.8001,-400.0056,369.3534,634.3229,-400.0056,359.0553,614.8673,-400.0056,348.7164,595.4333,-400.0056,338.3371,576.0209,-400.0056,327.9177,556.6299,-400.0056,317.4587,537.2603,-400.0055,306.9602,517.9121,-400.0043,296.4239,498.5879,-399.6372,285.8904,479.3609,-397.6519,275.4152,460.3319,-394.0814,265.0499,441.5929,-388.982,254.84,423.2238,-382.4297,244.8229,405.2899,-374.5147,235.0285,387.8412,-365.3362,225.4786,370.913,-354.9975,216.1878,354.5274,-343.6018,207.1645,338.6945,-331.2489,198.4117,323.4151,-318.0334
400,692.82,-400,389.8267,673.2988,-400.0055,379.6117,653.7995,-400.0056,369.3553,634.3218,-400.0056,359.0579,614.8659,-400.0056,348.7197,595.4315,-400.0056,338.3412,576.0186,-400.0056,327.9227,556.6272,-400.0056,317.4645,537.2571,-400.0055,306.9667,517.9085,-400.0043,296.4312,498.5837,-399.6431,285.8978,479.3558,-397.665,275.4225,460.3254,-394.1025,265.0568,441.5845,-389.0113,254.8459,423.213,-382.4669,244.8279,405.2765,-374.559,235.0324,387.8251,-365.3867,225.4814,370.8946,-355.053,216.1897,354.5068,-343.661,207.1657,338.6723,-331.3107,198.4124,323.392,-318.0966
400,692.82,-400,389.8273,673.2985,-400.0055,379.613,653.7988,-400.0056,369.3573,634.3207,-400.0056,359.0606,614.8643,-400.0056,348.7233,595.4295,-400.0056,338.3456,576.0162,-400.0056,327.9279,556.6243,-400.0056,317.4704,537.2538,-400.0055,306.9733,517.9048,-400.0043,296.4383,498.5797,-399.6461,285.9053,479.3511,-397.6726,275.4298,460.3197,-394.1158,265.0636,441.5773,-389.0311,254.8519,423.2039,-382.4933,244.8327,405.2652,-374.5919,235.036,387.8115,-365.4253,225.4839,370.8786,-355.0964,216.1911,354.4887,-343.7083,207.1661,338.6525,-331.3608,198.4121,323.3709,-318.1486
400,692.82,-400,389.828,673.2981,-400.0055,379.6144,653.798,-400.0056,369.3595,634.3195,-400.0056,359.0636,614.8627,-400.0056,348.727,595.4274,-400.0056,338.3501,576.0137,-400.0056,327.9331,556.6214,-400.0056,317.4763,537.2505,-400.0055,306.9798,517.9011,-400.0043,296.4453,498.5758,-399.6461,285.9125,479.3469,-397.6747,275.4369,460.3148,-394.1214,265.0702,441.5714,-389.0412,254.8576,423.1967,-382.5086,244.8374,405.2561,-374.6125,235.0394,387.8004,-365.451,225.486,370.8654,-355.1268,216.1919,354.4735,-343.7426,207.1658,338.6355,-331.3982,198.411,323.3525,-318.1883
400,692.82,-400,389.8287,673.2977,-400.0055,379.6158,653.7972,-400.0056,369.3617,634.3183,-400.0056,359.0666,614.8611,-400.0056,348.7308,595.4253,-400.0056,338.3546,576.0112,-400.0056,327.9383,556.6185,-400.0056,317.4821,537.2473,-400.0055,306.9861,517.8976,-400.0043,296.4519,498.5721,-399.6434,285.9193,479.3432,-397.6713,275.4436,460.3109,-394.1191,265.0764,441.5671,-389.0415,254.8631,423.1914,-382.5125,244.8418,405.2496,-374.6206,235.0426,387.7923,-365.4635,225.4877,370.8555,-355.1435,216.1923,354.4617,-343.7631,207.165,338.6218,-331.4219,198.4092,323.3371,-318.2145
400,692.82,-400,389.8294,673.2974,-400.0055,379.6173,653.7964,-400.0056,369.3639,634.3171,-400.0056,359.0695,614.8594,-400.0056,348.7345,595.4233,-400.0056,338.359,576.0087,-400.0056,327.9433,556.6157,-400.0056,317.4876,537.2443,-400.0055,306.9919,517.8944,-400.0043,296.458,498.5688,-399.638,285.9255,479.34,-397.6626,275.4498,460.308,-394.1093,265.0823,441.5642,-389.0323,254.8683,423.1883,-382.5052,244.8459,405.2457,-374.6162,235.0454,387.7873,-365.4625,225.4892,370.849,-355.1462,216.1924,354.4535,-343.7694,207.1638,338.6118,-331.4315,198.4068,323.3253,-318.2269
400,692.82,-400,389.8301,673.297,-400.0055,379.6187,653.7956,-400.0056,369.366,634.3159,-400.0056,359.0724,614.8578,-400.0056,348.738,595.4213,-400.0056,338.3632,576.0064,-400.0056,327.948,556.6131,-400.0056,317.4926,537.2414,-400.0055,306.9973,517.8914,-400.0043,296.4635,498.5658,-399.6302,285.9311,479.3376,-397.6492,275.4554,460.3062,-394.0924,265.0876,441.5629,-389.014,254.873,423.1872,-382.4872,244.8497,405.2445,-374.5997,235.0481,387.7853,-365.4485,225.4906,370.8459,-355.1351,216.1924,354.449,-343.7615,207.1624,338.6056,-331.4268,198.4042,323.3172,-318.2251
